fact_id,product_id,time_id,price,original_price,discount_percentage,availability,stock_level,rating,review_count,sales_velocity,is_trending
364,5,4,25.04,37.93,33.99,In Stock,440,3.61,6761,115.87,True
365,5,5,25.75,31.5,18.27,Low Stock,1,4.06,1922,97.75,False
366,5,6,33.83,33.83,0.0,In Stock,139,4.23,3487,69.6,False
367,5,7,36.39,36.39,0.0,In Stock,348,4.12,7403,51.23,False
368,5,8,32.06,32.06,0.0,In Stock,319,3.99,5713,63.67,False
369,5,9,30.61,30.61,0.0,In Stock,407,3.64,645,149.44,False
370,5,10,36.99,36.99,0.0,In Stock,223,4.13,5584,21.32,False
371,5,11,35.36,35.36,0.0,In Stock,444,3.96,4271,50.67,False
372,5,12,37.66,37.66,0.0,In Stock,494,4.12,7588,118.44,False
373,5,13,38.01,38.01,0.0,Low Stock,17,3.8,7315,106.24,False
374,5,14,27.97,36.9,24.21,In Stock,65,3.99,6287,86.91,True
375,5,15,31.55,31.55,0.0,In Stock,136,4.01,3237,48.96,False
376,5,16,31.95,31.95,0.0,Low Stock,20,4.07,1280,94.83,False
377,5,17,31.95,31.95,0.0,Out of Stock,13,4.26,6645,37.36,False
378,5,18,37.06,37.06,0.0,In Stock,301,3.87,570,50.94,False
379,5,19,38.17,38.17,0.0,In Stock,385,4.29,6311,106.53,False
380,5,20,37.85,37.85,0.0,Low Stock,14,4.14,7389,65.37,False
381,5,21,38.57,38.57,0.0,Low Stock,17,3.98,5508,46.67,False
382,5,22,35.42,35.42,0.0,In Stock,308,4.26,949,136.12,False
383,5,23,19.55,35.17,44.4,Pre-Order,11,3.69,3858,140.72,True
384,5,24,21.84,33.41,34.63,In Stock,151,3.63,7834,91.91,True
385,5,25,36.81,36.81,0.0,In Stock,265,3.65,1296,95.06,False
386,5,26,32.47,32.47,0.0,In Stock,285,3.87,1085,69.24,False
387,5,27,37.86,37.86,0.0,Low Stock,14,3.64,2000,19.91,False
388,5,28,33.47,33.47,0.0,In Stock,339,4.19,5394,118.93,False
389,5,29,32.79,32.79,0.0,In Stock,55,3.69,5087,146.7,False
390,5,30,20.42,34.59,40.97,In Stock,80,4.19,2029,94.89,True
391,5,31,20.13,32.87,38.75,Low Stock,11,3.6,2308,27.01,True
392,5,32,37.52,37.52,0.0,In Stock,12,3.77,2159,120.2,False
393,5,33,35.59,35.59,0.0,Low Stock,9,4.08,6628,113.43,False
394,5,34,34.76,34.76,0.0,In Stock,274,4.15,5630,20.58,False
395,5,35,35.06,35.06,0.0,In Stock,416,3.85,4527,37.46,False
396,5,36,18.72,29.47,36.48,In Stock,136,4.1,57,123.47,True
397,5,37,29.77,29.77,0.0,Out of Stock,15,4.19,4041,66.25,False
398,5,38,23.37,35.65,34.43,In Stock,370,4.21,4012,11.43,True
399,5,39,35.66,35.66,0.0,In Stock,14,3.85,1706,112.04,False
400,5,40,32.96,32.96,0.0,In Stock,411,3.71,1860,64.38,False
401,5,41,31.73,31.73,0.0,Low Stock,13,4.26,2700,30.99,False
402,5,42,36.45,36.45,0.0,In Stock,296,4.28,3926,75.34,False
403,5,43,31.45,31.45,0.0,Low Stock,16,4.25,2294,73.11,False
404,5,44,30.27,30.27,0.0,In Stock,385,4.22,5900,12.67,False
405,5,45,35.55,35.55,0.0,In Stock,405,3.64,1216,48.92,False
406,5,46,34.65,34.65,0.0,In Stock,430,4.19,4414,28.73,False
407,5,47,36.86,36.86,0.0,In Stock,416,4.05,6418,22.41,False
408,5,48,34.59,34.59,0.0,In Stock,35,3.77,6914,18.8,False
409,5,49,21.21,31.39,32.42,In Stock,315,3.95,1463,95.05,True
410,5,50,31.05,31.05,0.0,In Stock,434,4.26,5880,134.86,False
411,5,51,29.49,29.49,0.0,In Stock,131,4.15,5406,127.83,False
412,5,52,36.68,36.68,0.0,In Stock,409,4.26,3389,93.98,False
413,5,53,33.88,33.88,0.0,In Stock,360,3.78,5397,120.31,False
414,5,54,26.93,32.81,17.9,In Stock,249,3.73,1705,64.53,False
415,5,55,35.79,35.79,0.0,Pre-Order,10,4.24,2402,79.57,False
416,5,56,29.15,36.64,20.43,In Stock,219,4.16,7928,90.68,True
417,5,57,31.97,31.97,0.0,In Stock,214,4.1,464,78.74,False
418,5,58,28.69,28.69,0.0,In Stock,127,3.7,3273,126.91,False
419,5,59,35.67,35.67,0.0,In Stock,452,3.64,7506,46.16,False
420,5,60,32.95,32.95,0.0,In Stock,395,3.89,7871,43.03,False
421,5,61,34.93,34.93,0.0,In Stock,127,3.85,2771,16.54,False
422,5,62,34.32,34.32,0.0,In Stock,372,3.82,617,101.21,False
423,5,63,31.38,31.38,0.0,In Stock,375,4.13,7763,113.92,False
424,5,64,31.65,31.65,0.0,In Stock,128,3.69,7778,70.31,False
425,5,65,28.31,28.31,0.0,In Stock,235,3.99,4328,135.96,False
426,5,66,29.56,29.56,0.0,In Stock,146,4.01,4629,89.08,False
427,5,67,34.6,34.6,0.0,In Stock,115,3.86,4830,66.97,False
428,5,68,29.81,29.81,0.0,In Stock,39,3.85,406,6.69,False
429,5,69,28.7,28.7,0.0,Low Stock,4,3.87,5192,10.47,False
430,5,70,34.91,34.91,0.0,In Stock,347,4.11,698,70.2,False
431,5,71,28.86,28.86,0.0,In Stock,187,3.67,6360,148.44,False
432,5,72,27.44,27.44,0.0,In Stock,357,3.62,4512,15.18,False
433,5,73,34.06,34.06,0.0,In Stock,380,4.24,7104,101.97,False
434,5,74,31.21,31.21,0.0,In Stock,309,4.25,881,9.83,False
435,5,75,33.14,33.14,0.0,In Stock,233,4.09,2140,137.08,False
436,5,76,34.09,34.09,0.0,In Stock,108,4.14,5566,103.45,False
437,5,77,25.27,33.79,25.21,In Stock,378,4.27,6615,18.05,True
438,5,78,32.55,32.55,0.0,Out of Stock,5,3.69,4559,29.2,False
439,5,79,32.0,32.0,0.0,Pre-Order,11,3.81,1053,137.84,False
440,5,80,31.24,31.24,0.0,In Stock,253,4.08,5649,143.51,False
441,5,81,32.02,32.02,0.0,In Stock,35,3.73,5126,72.27,False
442,5,82,29.29,29.29,0.0,In Stock,347,3.8,4708,71.1,False
443,5,83,29.3,29.3,0.0,In Stock,179,3.93,5656,19.04,False
444,5,84,24.15,30.09,19.73,In Stock,256,4.06,4421,135.28,False
445,5,85,28.92,28.92,0.0,In Stock,443,4.23,81,105.84,False
446,5,86,31.43,31.43,0.0,Low Stock,0,3.74,1084,18.2,False
447,5,87,31.49,31.49,0.0,Out of Stock,4,4.1,7418,47.46,False
448,5,88,30.67,30.67,0.0,In Stock,362,3.66,237,58.0,False
449,5,89,33.12,33.12,0.0,Pre-Order,18,3.88,53,9.87,False
450,5,90,29.3,29.3,0.0,In Stock,478,4.02,3140,116.42,False
451,6,1,56.86,56.86,0.0,In Stock,374,3.61,7114,139.98,False
452,6,2,47.27,47.27,0.0,In Stock,82,4.26,627,72.82,False
453,6,3,49.74,49.74,0.0,In Stock,425,3.71,1051,116.36,False
454,6,4,55.49,55.49,0.0,In Stock,258,4.12,2460,94.88,False
455,6,5,51.62,51.62,0.0,Low Stock,20,3.65,6933,149.05,False
456,6,6,48.1,48.1,0.0,In Stock,122,4.08,7196,100.24,False
457,6,7,56.13,56.13,0.0,In Stock,395,3.75,962,24.83,False
458,6,8,46.25,46.25,0.0,In Stock,487,4.15,2951,18.44,False
459,6,9,46.48,46.48,0.0,In Stock,150,3.64,136,53.34,False
460,6,10,54.54,54.54,0.0,In Stock,136,4.2,6275,27.29,False
461,6,11,58.16,58.16,0.0,In Stock,367,3.9,7265,5.96,False
462,6,12,50.13,50.13,0.0,In Stock,181,4.25,4960,18.73,False
463,6,13,29.24,51.94,43.7,In Stock,44,3.86,4791,49.3,True
464,6,14,55.0,55.0,0.0,In Stock,81,3.89,1789,99.92,False
465,6,15,54.77,54.77,0.0,In Stock,78,3.87,3772,122.89,False
466,6,16,54.69,54.69,0.0,Low Stock,2,3.65,2972,76.27,False
467,6,17,58.29,58.29,0.0,In Stock,456,3.81,7835,130.96,False
468,6,18,51.14,51.14,0.0,Low Stock,20,3.75,459,50.09,False
469,6,19,54.73,54.73,0.0,In Stock,144,4.14,4105,22.09,False
470,6,20,49.59,49.59,0.0,In Stock,328,3.85,6751,79.57,False
471,6,21,51.59,51.59,0.0,In Stock,165,3.83,6043,77.78,False
472,6,22,53.92,53.92,0.0,In Stock,288,4.19,2763,17.05,False
473,6,23,48.06,48.06,0.0,In Stock,246,4.19,5468,67.84,False
474,6,24,37.2,50.08,25.72,In Stock,276,3.6,484,127.2,True
475,6,25,55.03,55.03,0.0,In Stock,232,4.19,86,125.54,False
476,6,26,54.33,54.33,0.0,Low Stock,9,4.11,2193,70.88,False
477,6,27,58.61,58.61,0.0,In Stock,59,4.28,4016,126.29,False
478,6,28,55.03,55.03,0.0,In Stock,454,3.89,6050,5.12,False
479,6,29,49.38,49.38,0.0,In Stock,339,4.15,5959,113.67,False
480,6,30,46.72,46.72,0.0,Low Stock,14,3.85,5672,142.4,False
481,6,31,55.2,55.2,0.0,In Stock,414,3.64,6240,28.77,False
482,6,32,52.0,52.0,0.0,Low Stock,20,4.2,4941,147.02,False
483,6,33,47.4,47.4,0.0,In Stock,222,3.92,5936,131.0,False
484,6,34,46.97,46.97,0.0,In Stock,259,3.77,1860,8.56,False
485,6,35,46.41,46.41,0.0,In Stock,395,4.14,1104,130.98,False
486,6,36,47.57,47.57,0.0,Low Stock,8,4.09,7542,15.14,False
487,6,37,48.89,48.89,0.0,In Stock,201,4.06,5381,97.65,False
488,6,38,56.22,56.22,0.0,In Stock,496,3.96,2544,115.67,False
489,6,39,50.18,50.18,0.0,In Stock,434,4.12,1941,78.01,False
490,6,40,47.9,47.9,0.0,In Stock,460,4.2,3702,78.96,False
491,6,41,29.96,48.32,38.0,In Stock,357,4.02,7858,92.21,True
492,6,42,47.82,47.82,0.0,In Stock,216,3.9,5941,90.9,False
493,6,43,47.44,47.44,0.0,In Stock,18,3.91,5593,5.01,False
494,6,44,49.26,49.26,0.0,Low Stock,14,3.94,4573,56.45,False
495,6,45,48.59,48.59,0.0,In Stock,476,3.68,1215,8.8,False
496,6,46,56.31,56.31,0.0,Low Stock,20,4.2,336,96.13,False
497,6,47,53.0,53.0,0.0,In Stock,480,3.71,3677,62.32,False
498,6,48,48.96,48.96,0.0,In Stock,153,3.94,2888,78.14,False
499,6,49,51.68,51.68,0.0,In Stock,213,4.13,2735,86.07,False
500,6,50,49.62,49.62,0.0,Low Stock,10,3.85,6407,46.6,False
501,6,51,44.31,44.31,0.0,In Stock,266,3.88,912,17.13,False
502,6,52,56.55,56.55,0.0,In Stock,62,3.83,4603,32.34,False
503,6,53,42.17,51.19,17.62,In Stock,137,4.03,7312,79.49,False
504,6,54,51.68,51.68,0.0,Low Stock,0,4.01,6757,36.21,False
505,6,55,51.81,51.81,0.0,Low Stock,2,4.18,6119,17.19,False
506,6,56,53.28,53.28,0.0,In Stock,273,3.85,3603,137.87,False
507,6,57,47.25,47.25,0.0,In Stock,259,3.85,7235,145.2,False
508,6,58,31.86,44.27,28.03,In Stock,234,4.18,176,121.41,True
509,6,59,56.13,56.13,0.0,In Stock,22,4.09,5211,143.1,False
510,6,60,49.12,49.12,0.0,In Stock,100,4.13,7957,9.7,False
511,6,61,52.31,52.31,0.0,In Stock,302,4.06,405,33.35,False
512,6,62,53.8,53.8,0.0,In Stock,104,4.14,1160,103.23,False
513,6,63,54.78,54.78,0.0,In Stock,231,3.77,3176,42.1,False
514,6,64,42.45,42.45,0.0,In Stock,406,4.14,4636,86.16,False
515,6,65,44.16,44.16,0.0,In Stock,366,4.29,3193,49.83,False
516,6,66,52.57,52.57,0.0,In Stock,187,4.21,832,149.21,False
517,6,67,53.42,53.42,0.0,In Stock,310,3.88,3284,113.71,False
518,6,68,48.16,48.16,0.0,In Stock,178,3.76,7115,133.71,False
519,6,69,51.74,51.74,0.0,In Stock,393,3.83,4494,67.94,False
520,6,70,53.21,53.21,0.0,In Stock,141,3.69,2373,90.53,False
521,6,71,31.31,48.5,35.45,Low Stock,7,3.73,4866,9.32,True
522,6,72,41.27,41.27,0.0,In Stock,329,3.92,4142,80.7,False
523,6,73,53.94,53.94,0.0,Pre-Order,4,4.27,2557,118.64,False
524,6,74,45.47,45.47,0.0,Low Stock,13,3.9,4801,121.32,False
525,6,75,46.64,46.64,0.0,In Stock,323,4.15,5009,60.98,False
526,6,76,37.04,49.4,25.02,Low Stock,20,3.82,2459,132.68,True
527,6,77,50.99,50.99,0.0,In Stock,85,3.98,7749,72.82,False
528,6,78,48.89,48.89,0.0,Out of Stock,15,3.86,115,48.46,False
529,6,79,48.31,48.31,0.0,In Stock,433,3.9,4669,82.95,False
530,6,80,51.44,51.44,0.0,In Stock,232,3.7,6056,118.7,False
531,6,81,50.64,50.64,0.0,In Stock,359,3.73,7073,19.0,False
532,6,82,51.23,51.23,0.0,In Stock,240,4.25,5049,30.4,False
533,6,83,45.39,45.39,0.0,In Stock,447,3.92,7673,77.7,False
534,6,84,52.98,52.98,0.0,Pre-Order,9,3.73,3112,63.22,False
535,6,85,33.22,44.67,25.62,In Stock,302,4.2,4722,45.72,True
536,6,86,44.97,44.97,0.0,In Stock,349,3.66,284,67.97,False
537,6,87,47.02,47.02,0.0,In Stock,308,3.81,3627,82.5,False
538,6,88,48.58,48.58,0.0,In Stock,439,4.21,3229,70.67,False
539,6,89,46.89,46.89,0.0,Low Stock,11,3.94,7134,52.91,False
540,6,90,46.37,46.37,0.0,In Stock,295,3.78,3060,148.77,False
541,7,1,39.37,39.37,0.0,In Stock,127,4.03,1009,58.16,False
542,7,2,36.32,36.32,0.0,In Stock,461,3.77,7784,61.72,False
543,7,3,39.93,39.93,0.0,In Stock,466,3.7,7903,96.05,False
544,7,4,35.44,35.44,0.0,In Stock,351,3.9,5168,109.85,False
545,7,5,26.65,37.98,29.84,In Stock,114,3.9,4966,129.51,True
546,7,6,36.21,36.21,0.0,In Stock,80,3.89,5324,132.86,False
547,7,7,39.15,39.15,0.0,In Stock,24,3.66,7184,33.17,False
548,7,8,32.17,32.17,0.0,Low Stock,17,3.67,4408,30.25,False
549,7,9,35.54,35.54,0.0,In Stock,343,4.28,100,32.92,False
550,7,10,37.96,37.96,0.0,Low Stock,1,3.82,3704,74.48,False
551,7,11,34.48,34.48,0.0,In Stock,258,4.3,6258,84.89,False
552,7,12,40.56,40.56,0.0,In Stock,394,4.23,746,22.34,False
553,7,13,37.98,37.98,0.0,Low Stock,6,4.06,1795,105.57,False
554,7,14,37.12,37.12,0.0,In Stock,326,3.9,3052,26.65,False
555,7,15,37.12,37.12,0.0,In Stock,311,3.82,3750,137.25,False
556,7,16,33.68,33.68,0.0,In Stock,43,4.08,2830,66.76,False
557,7,17,33.96,33.96,0.0,In Stock,252,4.02,2053,43.66,False
558,7,18,39.79,39.79,0.0,In Stock,112,3.77,5768,70.21,False
559,7,19,37.73,37.73,0.0,In Stock,494,4.22,7156,112.13,False
560,7,20,33.08,39.08,15.37,In Stock,213,3.94,3320,50.94,False
561,7,21,40.34,40.34,0.0,In Stock,385,4.04,6354,57.63,False
562,7,22,32.27,32.27,0.0,In Stock,23,4.29,6802,25.49,False
563,7,23,36.96,36.96,0.0,In Stock,17,4.13,7283,63.86,False
564,7,24,39.02,39.02,0.0,In Stock,389,4.26,4372,144.3,False
565,7,25,36.41,36.41,0.0,In Stock,431,4.11,2744,103.28,False
566,7,26,39.26,39.26,0.0,In Stock,26,3.63,7314,101.58,False
567,7,27,34.14,34.14,0.0,In Stock,137,4.12,1500,80.68,False
568,7,28,26.53,36.25,26.83,In Stock,490,3.91,4922,44.58,True
569,7,29,26.43,37.16,28.86,In Stock,116,3.86,1294,111.03,True
570,7,30,36.93,36.93,0.0,In Stock,166,4.17,7641,98.76,False
571,7,31,39.18,39.18,0.0,In Stock,334,3.64,6008,72.71,False
572,7,32,40.3,40.3,0.0,In Stock,386,4.08,5292,31.31,False
573,7,33,38.53,38.53,0.0,In Stock,319,3.62,3506,42.24,False
574,7,34,31.96,31.96,0.0,In Stock,378,4.22,2525,72.19,False
575,7,35,35.81,35.81,0.0,Low Stock,7,4.21,992,92.29,False
576,7,36,33.91,33.91,0.0,In Stock,127,4.21,6840,15.05,False
577,7,37,33.54,33.54,0.0,In Stock,442,3.8,1487,79.92,False
578,7,38,35.7,35.7,0.0,In Stock,320,3.79,4823,53.54,False
579,7,39,37.44,37.44,0.0,In Stock,27,4.19,7046,116.25,False
580,7,40,35.49,35.49,0.0,Pre-Order,18,4.25,2767,51.92,False
581,7,41,35.09,35.09,0.0,In Stock,215,4.15,708,48.53,False
582,7,42,27.17,37.49,27.53,Low Stock,20,4.15,932,29.58,True
583,7,43,31.7,31.7,0.0,Pre-Order,16,4.14,500,124.92,False
584,7,44,32.85,32.85,0.0,In Stock,270,3.99,2459,130.9,False
585,7,45,36.62,36.62,0.0,In Stock,71,3.82,4997,5.96,False
586,7,46,39.11,39.11,0.0,In Stock,241,4.13,7186,36.37,False
587,7,47,32.55,32.55,0.0,In Stock,214,4.15,3294,117.94,False
588,7,48,38.67,38.67,0.0,In Stock,182,4.07,4046,117.22,False
589,7,49,33.6,33.6,0.0,In Stock,254,3.94,3600,140.2,False
590,7,50,35.2,35.2,0.0,In Stock,335,4.09,3578,132.71,False
591,7,51,31.9,31.9,0.0,In Stock,403,4.11,6714,86.21,False
592,7,52,34.41,34.41,0.0,In Stock,272,3.78,751,74.07,False
593,7,53,36.94,36.94,0.0,In Stock,139,4.04,3131,47.86,False
594,7,54,39.39,39.39,0.0,In Stock,251,4.23,1444,54.28,False
595,7,55,29.11,36.38,20.0,In Stock,395,4.06,7552,78.25,True
596,7,56,34.87,34.87,0.0,Low Stock,18,3.65,5950,93.42,False
597,7,57,32.05,32.05,0.0,In Stock,453,3.7,3198,93.4,False
598,7,58,35.0,35.0,0.0,Low Stock,6,4.13,1271,13.29,False
599,7,59,32.77,32.77,0.0,In Stock,441,4.02,4199,44.2,False
600,7,60,37.27,37.27,0.0,Pre-Order,8,3.76,3791,122.66,False
601,7,61,38.11,38.11,0.0,In Stock,325,3.79,2961,135.89,False
602,7,62,35.3,35.3,0.0,In Stock,54,3.97,571,111.04,False
603,7,63,38.73,38.73,0.0,In Stock,253,4.22,2236,117.36,False
604,7,64,30.37,30.37,0.0,In Stock,53,4.21,2553,145.92,False
605,7,65,31.21,31.21,0.0,In Stock,129,3.89,89,29.04,False
606,7,66,35.09,35.09,0.0,Pre-Order,9,4.08,4044,9.84,False
607,7,67,30.78,30.78,0.0,In Stock,34,3.91,6995,110.46,False
608,7,68,35.18,35.18,0.0,In Stock,116,3.85,5534,16.23,False
609,7,69,34.71,34.71,0.0,In Stock,90,4.17,729,96.21,False
610,7,70,31.23,31.23,0.0,In Stock,308,4.13,388,126.56,False
611,7,71,31.07,31.07,0.0,In Stock,142,4.26,7472,63.02,False
612,7,72,31.52,31.52,0.0,Low Stock,20,4.25,3428,95.98,False
613,7,73,34.32,34.32,0.0,In Stock,146,4.06,2764,141.98,False
614,7,74,32.25,32.25,0.0,In Stock,468,4.1,3692,30.42,False
615,7,75,33.08,33.08,0.0,Pre-Order,17,4.11,4572,16.46,False
616,7,76,36.96,36.96,0.0,In Stock,274,3.99,970,50.65,False
617,7,77,33.43,33.43,0.0,In Stock,256,3.79,1255,51.5,False
618,7,78,34.36,34.36,0.0,Pre-Order,12,3.78,1293,48.29,False
619,7,79,34.51,34.51,0.0,In Stock,50,4.27,5587,132.16,False
620,7,80,26.13,33.82,22.73,In Stock,55,3.98,3146,87.73,True
621,7,81,26.07,34.39,24.18,Out of Stock,0,4.27,2839,125.79,True
622,7,82,35.95,35.95,0.0,In Stock,88,3.98,5115,40.5,False
623,7,83,36.75,36.75,0.0,Low Stock,4,3.75,4952,32.97,False
624,7,84,32.79,32.79,0.0,In Stock,335,3.71,5536,34.09,False
625,7,85,31.86,31.86,0.0,In Stock,421,4.11,279,72.44,False
626,7,86,29.01,29.01,0.0,In Stock,115,4.01,3758,114.07,False
627,7,87,36.79,36.79,0.0,In Stock,291,4.28,7151,142.64,False
628,7,88,37.47,37.47,0.0,In Stock,98,3.94,3903,47.44,False
629,7,89,36.66,36.66,0.0,In Stock,390,4.09,3244,124.0,False
630,7,90,34.19,34.19,0.0,In Stock,183,3.62,6379,9.85,False
631,8,1,39.96,39.96,0.0,Low Stock,11,4.19,1120,60.75,False
632,8,2,44.78,44.78,0.0,Low Stock,15,4.06,2031,20.81,False
633,8,3,43.19,43.19,0.0,In Stock,14,3.74,7143,134.37,False
634,8,4,39.93,39.93,0.0,In Stock,347,3.65,7994,127.33,False
635,8,5,46.62,46.62,0.0,In Stock,123,3.69,3974,72.31,False
636,8,6,41.91,41.91,0.0,Out of Stock,6,3.9,5560,83.51,False
637,8,7,40.95,40.95,0.0,Low Stock,3,4.1,56,14.61,False
638,8,8,42.36,42.36,0.0,In Stock,320,3.78,2070,44.11,False
639,8,9,41.18,41.18,0.0,In Stock,60,3.95,3764,128.88,False
640,8,10,40.65,40.65,0.0,In Stock,456,4.29,5157,111.53,False
641,8,11,32.04,48.17,33.48,In Stock,93,3.69,6055,124.53,True
642,8,12,47.35,47.35,0.0,In Stock,464,3.71,1450,35.44,False
643,8,13,45.44,45.44,0.0,In Stock,280,3.92,7990,120.21,False
644,8,14,41.53,41.53,0.0,In Stock,254,3.95,7490,14.52,False
645,8,15,39.5,39.5,0.0,Low Stock,14,4.13,55,135.01,False
646,8,16,41.21,41.21,0.0,In Stock,139,4.17,6837,130.83,False
647,8,17,43.7,43.7,0.0,In Stock,24,3.71,3817,125.12,False
648,8,18,44.53,44.53,0.0,In Stock,446,3.79,6440,96.95,False
649,8,19,46.28,46.28,0.0,In Stock,37,4.08,6144,40.68,False
650,8,20,44.71,44.71,0.0,In Stock,290,4.27,1946,66.72,False
651,8,21,41.54,41.54,0.0,Out of Stock,3,3.69,4838,138.11,False
652,8,22,46.07,46.07,0.0,In Stock,415,4.06,7655,35.9,False
653,8,23,28.77,38.18,24.65,In Stock,362,3.65,3361,45.43,True
654,8,24,49.74,49.74,0.0,Low Stock,7,3.87,3124,37.62,False
655,8,25,46.71,46.71,0.0,In Stock,181,3.94,6064,89.45,False
656,8,26,42.31,42.31,0.0,In Stock,341,4.1,1995,121.64,False
657,8,27,35.0,47.19,25.82,In Stock,363,4.11,456,131.53,True
658,8,28,47.68,47.68,0.0,Low Stock,17,3.91,3317,139.04,False
659,8,29,39.26,39.26,0.0,Low Stock,1,3.74,2789,5.17,False
660,8,30,38.46,38.46,0.0,In Stock,411,4.19,780,126.26,False
661,8,31,41.75,41.75,0.0,In Stock,153,3.64,5385,63.64,False
662,8,32,41.55,41.55,0.0,In Stock,466,4.18,5300,9.85,False
663,8,33,44.75,44.75,0.0,In Stock,340,3.95,2547,110.08,False
664,8,34,42.7,42.7,0.0,In Stock,89,3.97,3203,24.12,False
665,8,35,41.25,41.25,0.0,In Stock,321,3.66,1953,137.51,False
666,8,36,29.82,39.18,23.88,In Stock,80,3.79,6152,93.44,True
667,8,37,39.9,39.9,0.0,In Stock,227,4.2,3079,48.39,False
668,8,38,38.79,38.79,0.0,In Stock,73,4.27,4574,121.72,False
669,8,39,42.43,42.43,0.0,In Stock,127,3.83,5237,34.69,False
670,8,40,40.69,40.69,0.0,In Stock,288,4.07,6097,27.14,False
671,8,41,46.21,46.21,0.0,In Stock,175,4.09,3000,121.37,False
672,8,42,46.85,46.85,0.0,In Stock,488,4.06,410,39.94,False
673,8,43,40.1,40.1,0.0,In Stock,169,4.23,1286,117.92,False
674,8,44,43.83,43.83,0.0,Pre-Order,15,4.02,4230,133.32,False
675,8,45,41.28,41.28,0.0,In Stock,94,4.02,4299,103.66,False
676,8,46,41.15,41.15,0.0,Low Stock,15,4.28,4491,92.88,False
677,8,47,42.03,42.03,0.0,In Stock,442,3.66,1502,138.92,False
678,8,48,40.27,40.27,0.0,Out of Stock,0,3.73,3011,129.36,False
679,8,49,41.07,41.07,0.0,In Stock,287,3.84,7209,97.55,False
680,8,50,40.05,40.05,0.0,In Stock,307,4.22,3548,98.9,False
681,8,51,43.19,43.19,0.0,In Stock,240,3.74,6398,74.22,False
682,8,52,47.7,47.7,0.0,Low Stock,16,4.25,3961,47.06,False
683,8,53,39.85,39.85,0.0,In Stock,199,3.95,1235,75.41,False
684,8,54,43.5,43.5,0.0,In Stock,398,3.81,7666,98.65,False
685,8,55,28.45,45.04,36.84,In Stock,243,3.75,5610,77.82,True
686,8,56,24.95,44.35,43.74,In Stock,429,3.99,4274,20.03,True
687,8,57,41.19,41.19,0.0,In Stock,231,4.0,1734,65.95,False
688,8,58,44.27,44.27,0.0,Low Stock,14,3.7,5990,134.93,False
689,8,59,39.61,39.61,0.0,In Stock,480,3.7,3753,78.7,False
690,8,60,40.98,40.98,0.0,In Stock,47,4.2,4598,97.32,False
691,8,61,25.8,40.8,36.77,In Stock,409,3.79,935,140.05,True
692,8,62,46.78,46.78,0.0,In Stock,354,3.87,3660,74.24,False
693,8,63,28.78,42.09,31.62,In Stock,467,3.67,1628,135.68,True
694,8,64,40.0,40.0,0.0,In Stock,219,4.27,4289,28.04,False
695,8,65,39.25,39.25,0.0,In Stock,472,4.15,7804,102.72,False
696,8,66,38.66,38.66,0.0,In Stock,141,4.09,4432,11.46,False
697,8,67,42.36,42.36,0.0,In Stock,153,3.92,5243,98.78,False
698,8,68,43.39,43.39,0.0,In Stock,244,3.94,2123,83.42,False
699,8,69,29.03,42.15,31.12,Low Stock,17,4.01,2000,18.15,True
700,8,70,43.49,43.49,0.0,In Stock,489,4.13,2957,120.51,False
701,8,71,40.63,40.63,0.0,In Stock,335,3.78,7221,52.64,False
702,8,72,41.87,41.87,0.0,In Stock,82,4.13,4965,40.03,False
703,8,73,39.48,39.48,0.0,In Stock,220,4.3,240,115.29,False
704,8,74,43.37,43.37,0.0,In Stock,177,4.08,6767,108.09,False
705,8,75,37.53,37.53,0.0,In Stock,297,4.16,5864,126.3,False
706,8,76,45.04,45.04,0.0,In Stock,266,3.8,3421,40.12,False
707,8,77,37.1,37.1,0.0,Out of Stock,9,4.3,6727,149.56,False
708,8,78,34.72,34.72,0.0,In Stock,459,3.91,6670,72.2,False
709,8,79,42.09,42.09,0.0,In Stock,30,3.96,3231,104.35,False
710,8,80,42.06,42.06,0.0,Low Stock,4,3.75,4691,86.34,False
711,8,81,38.5,38.5,0.0,In Stock,232,4.28,3672,92.96,False
712,8,82,41.57,41.57,0.0,In Stock,102,3.93,4907,41.21,False
713,8,83,42.18,42.18,0.0,In Stock,243,4.12,2519,33.82,False
714,8,84,44.23,44.23,0.0,In Stock,53,3.89,4025,127.07,False
715,8,85,24.48,35.61,31.28,In Stock,466,4.15,5627,24.93,True
716,8,86,36.8,36.8,0.0,In Stock,103,3.95,7474,112.46,False
717,8,87,42.46,42.46,0.0,In Stock,396,3.67,7718,139.59,False
718,8,88,44.17,44.17,0.0,In Stock,322,3.97,1815,132.3,False
719,8,89,41.23,41.23,0.0,In Stock,22,3.78,4299,49.09,False
720,8,90,44.22,44.22,0.0,In Stock,261,4.15,6045,145.2,False
721,9,1,100.51,100.51,0.0,In Stock,418,4.13,1106,18.47,False
722,9,2,102.15,102.15,0.0,In Stock,62,4.2,3610,132.92,False
723,9,3,117.01,117.01,0.0,In Stock,350,4.21,7072,55.99,False
724,9,4,115.02,115.02,0.0,Low Stock,1,3.72,5662,58.55,False
725,9,5,82.01,110.99,26.1,In Stock,396,3.76,2052,8.72,True
726,9,6,104.19,104.19,0.0,Out of Stock,15,3.91,6557,109.39,False
727,9,7,118.38,118.38,0.0,In Stock,303,4.1,812,114.71,False
728,9,8,106.24,106.24,0.0,In Stock,81,4.07,5056,66.77,False
